# epoch recerr_sq kldiv lact_dec valid_recerr_sq valid_kldiv duration
2462 6.6615403e-01 1.5318297e+02 7.2673750e-01 6.7860049e-01 1.5164175e+02 1.7013537e+03
2463 6.8091911e-01 1.5340971e+02 7.2375137e-01 7.1941537e-01 1.5405397e+02 1.7021434e+03
2464 7.4762499e-01 1.5355434e+02 7.6018173e-01 7.4649733e-01 1.5376801e+02 1.7029976e+03
2465 7.0801628e-01 1.5369917e+02 7.3358917e-01 6.9797206e-01 1.5095940e+02 1.7036881e+03
2466 6.8302107e-01 1.5355539e+02 7.1069288e-01 6.9620574e-01 1.5325362e+02 1.7044024e+03
2467 6.7600882e-01 1.5423602e+02 7.1319228e-01 7.1525800e-01 1.5254607e+02 1.7050698e+03
2468 6.9260973e-01 1.5375742e+02 7.0112199e-01 6.7765397e-01 1.5381664e+02 1.7057546e+03
2469 6.7379516e-01 1.5454944e+02 7.2794282e-01 7.2395921e-01 1.5223544e+02 1.7065078e+03
2470 6.9788247e-01 1.5377969e+02 7.0246470e-01 6.8907332e-01 1.5350653e+02 1.7072577e+03
2471 6.6800505e-01 1.5402660e+02 7.0788634e-01 6.6751504e-01 1.5237442e+02 1.7079900e+03
2472 6.5845144e-01 1.5339032e+02 7.2613174e-01 6.6947848e-01 1.5292661e+02 1.7086811e+03
2473 6.5641648e-01 1.5318974e+02 7.2850037e-01 6.6458154e-01 1.5243301e+02 1.7093690e+03
2474 6.5537095e-01 1.5291071e+02 7.2673476e-01 6.6590613e-01 1.5105870e+02 1.7100914e+03
2475 6.5293443e-01 1.5252176e+02 7.2301817e-01 6.6641694e-01 1.5071812e+02 1.7110175e+03
2476 6.5184152e-01 1.5223550e+02 7.2132665e-01 6.7494696e-01 1.5197639e+02 1.7118142e+03
2477 7.0554543e-01 1.5213356e+02 7.2814375e-01 8.4905261e-01 1.5354137e+02 1.7124891e+03
2478 8.3041549e-01 1.5308424e+02 7.5828779e-01 6.8486434e-01 1.5132451e+02 1.7131610e+03
2479 8.0916631e-01 1.5292072e+02 7.4479723e-01 6.8799293e-01 1.5258565e+02 1.7138341e+03
2480 7.3815012e-01 1.5328284e+02 6.9899511e-01 6.7930377e-01 1.5155882e+02 1.7145490e+03
2481 7.0040810e-01 1.5288477e+02 7.0455980e-01 7.2257805e-01 1.5343224e+02 1.7152882e+03
2482 6.9795561e-01 1.5331990e+02 7.2195631e-01 7.0980692e-01 1.5212730e+02 1.7159911e+03
2483 6.8340224e-01 1.5414484e+02 6.9494992e-01 6.7933458e-01 1.5395248e+02 1.7166668e+03
2484 6.7964721e-01 1.5462750e+02 6.8484515e-01 6.5980881e-01 1.5471707e+02 1.7173965e+03
2485 6.6293699e-01 1.5474176e+02 7.0375443e-01 6.7402726e-01 1.5196100e+02 1.7180875e+03
2486 6.6384828e-01 1.5354805e+02 7.0542818e-01 6.7070067e-01 1.5431761e+02 1.7187734e+03
2487 6.6590232e-01 1.5390701e+02 7.4715126e-01 6.7732370e-01 1.5178740e+02 1.7194495e+03
2488 6.6099441e-01 1.5340125e+02 7.0548636e-01 6.7976087e-01 1.5320027e+02 1.7200974e+03
2489 6.6832918e-01 1.5393591e+02 7.1649963e-01 6.6736436e-01 1.5159528e+02 1.7207668e+03
2490 6.4548093e-01 1.5307047e+02 6.9730848e-01 6.5528452e-01 1.5254616e+02 1.7215046e+03
2491 6.3984692e-01 1.5301875e+02 7.0933676e-01 6.5581113e-01 1.5199570e+02 1.7222245e+03
2492 6.4431000e-01 1.5270116e+02 7.1628344e-01 6.4798182e-01 1.5088577e+02 1.7229477e+03
2493 6.4273214e-01 1.5175797e+02 7.1141553e-01 6.4391226e-01 1.5073660e+02 1.7236479e+03
2494 6.3775629e-01 1.5163086e+02 7.1105868e-01 6.4717531e-01 1.5158846e+02 1.7243094e+03
2495 6.3768405e-01 1.5166861e+02 7.3084539e-01 6.5177554e-01 1.4990599e+02 1.7250051e+03
2496 6.3406932e-01 1.5127031e+02 7.1378297e-01 6.3603765e-01 1.5050914e+02 1.7256628e+03
2497 6.2496752e-01 1.5136522e+02 7.2383791e-01 6.3922769e-01 1.5047766e+02 1.7270259e+03
2498 6.2931651e-01 1.5116879e+02 7.0778596e-01 6.4253557e-01 1.5073743e+02 1.7280126e+03
2499 6.6182190e-01 1.5125667e+02 7.1026099e-01 6.8167394e-01 1.5098141e+02 1.7291095e+03
2500 6.4507371e-01 1.5117757e+02 7.2322321e-01 6.6120982e-01 1.4836417e+02 1.7299789e+03
2501 6.4835286e-01 1.5045787e+02 7.1428466e-01 6.4332604e-01 1.5111613e+02 1.7306661e+03
2502 6.3527906e-01 1.5139050e+02 7.1111619e-01 6.5520906e-01 1.5161906e+02 1.7313868e+03
2503 6.4759600e-01 1.5166057e+02 7.0485663e-01 6.4236331e-01 1.5074287e+02 1.7321275e+03
2504 6.3942713e-01 1.5151495e+02 7.1400893e-01 6.3308334e-01 1.5020233e+02 1.7327957e+03
2505 6.3571948e-01 1.5085170e+02 7.1332824e-01 6.4878172e-01 1.5132448e+02 1.7334748e+03
2506 6.2616396e-01 1.5109224e+02 7.0419693e-01 6.4767694e-01 1.5044449e+02 1.7341834e+03
2507 6.2616128e-01 1.5115242e+02 7.0920610e-01 6.3721108e-01 1.5118115e+02 1.7349920e+03
2508 6.2814295e-01 1.5127879e+02 7.0975602e-01 6.3824058e-01 1.5089777e+02 1.7356884e+03
2509 6.3885260e-01 1.5140811e+02 7.1079135e-01 6.2323201e-01 1.4895308e+02 1.7363790e+03
2510 6.2828606e-01 1.5065271e+02 7.1297079e-01 6.4119619e-01 1.4913176e+02 1.7371350e+03
2511 6.2742221e-01 1.5070375e+02 7.1510744e-01 6.2861693e-01 1.4933698e+02 1.7379571e+03
2512 6.0689378e-01 1.5109445e+02 7.0837325e-01 6.0856289e-01 1.5001929e+02 1.7386739e+03
2513 6.1413157e-01 1.5144231e+02 7.1293241e-01 6.4832443e-01 1.5039336e+02 1.7394049e+03
2514 6.3502502e-01 1.5129114e+02 7.2821826e-01 6.1845189e-01 1.4956903e+02 1.7400855e+03
2515 6.1515731e-01 1.5018042e+02 7.1160978e-01 6.2221086e-01 1.4927377e+02 1.7407458e+03
2516 6.0805708e-01 1.5029559e+02 7.1814018e-01 6.5887636e-01 1.4779396e+02 1.7414870e+03
2517 6.2384164e-01 1.5014156e+02 7.0325607e-01 6.0715818e-01 1.4942177e+02 1.7422189e+03
2518 5.9822923e-01 1.5037282e+02 7.0708108e-01 6.0649264e-01 1.4990323e+02 1.7429400e+03
2519 5.9562963e-01 1.5055035e+02 7.2271407e-01 6.3341737e-01 1.5003552e+02 1.7436514e+03
2520 6.3526160e-01 1.5050302e+02 7.0246160e-01 6.4168060e-01 1.5002896e+02 1.7443500e+03
2521 6.0690504e-01 1.5112204e+02 7.1728301e-01 6.4889473e-01 1.4985841e+02 1.7450286e+03
2522 7.0054275e-01 1.5152739e+02 7.0690811e-01 7.2523952e-01 1.5191603e+02 1.7457555e+03
2523 6.5768450e-01 1.5099129e+02 7.1509355e-01 6.0483491e-01 1.5006929e+02 1.7464454e+03
2524 6.1939824e-01 1.5053632e+02 7.2011459e-01 6.1755949e-01 1.4774242e+02 1.7471328e+03
2525 5.9830689e-01 1.4969690e+02 7.0574170e-01 6.0085398e-01 1.4932014e+02 1.7478158e+03
2526 5.9927863e-01 1.4986099e+02 7.2013646e-01 6.7058939e-01 1.4957913e+02 1.7485001e+03
2527 6.3561410e-01 1.5019281e+02 6.9969320e-01 5.9487343e-01 1.4900609e+02 1.7492108e+03
2528 6.0761547e-01 1.5038713e+02 7.1067369e-01 6.6005301e-01 1.4805247e+02 1.7498907e+03
2529 6.1664873e-01 1.4996730e+02 7.0694685e-01 6.0198784e-01 1.5128070e+02 1.7505974e+03
2530 5.8546287e-01 1.5110217e+02 7.1495354e-01 6.0328043e-01 1.5029465e+02 1.7512639e+03
2531 5.8604735e-01 1.5110405e+02 7.0889491e-01 5.9084344e-01 1.5081783e+02 1.7519608e+03
2532 5.8318412e-01 1.5091730e+02 7.2770554e-01 6.0276175e-01 1.4988342e+02 1.7526099e+03
2533 5.9581083e-01 1.5105072e+02 7.2080123e-01 5.9769285e-01 1.5017520e+02 1.7532986e+03
2534 5.8962345e-01 1.5096054e+02 7.0946074e-01 5.7829291e-01 1.5045897e+02 1.7539773e+03
2535 5.7293075e-01 1.5138666e+02 7.1910340e-01 5.9889513e-01 1.5098775e+02 1.7546801e+03
2536 5.8304864e-01 1.5147652e+02 7.0695311e-01 5.9140295e-01 1.4989400e+02 1.7553398e+03
2537 5.9586257e-01 1.5061784e+02 7.0297104e-01 5.9188861e-01 1.5021361e+02 1.7560618e+03
2538 5.8491904e-01 1.5079895e+02 7.2263992e-01 6.0474676e-01 1.4955730e+02 1.7567349e+03
2539 6.6092193e-01 1.5102637e+02 7.1939170e-01 7.3177147e-01 1.5081927e+02 1.7573967e+03
2540 6.5698516e-01 1.5138350e+02 7.1652007e-01 6.1083448e-01 1.5126575e+02 1.7581185e+03
2541 6.0899174e-01 1.5172469e+02 7.1780378e-01 6.3327700e-01 1.4914397e+02 1.7587846e+03
2542 6.1120450e-01 1.5165622e+02 7.2515565e-01 5.9956086e-01 1.4982600e+02 1.7594592e+03
2543 5.8560401e-01 1.5122337e+02 7.1868348e-01 5.8666837e-01 1.5024883e+02 1.7601359e+03
2544 5.7884157e-01 1.5058946e+02 7.2496384e-01 5.9414923e-01 1.4914999e+02 1.7607937e+03
2545 5.9255934e-01 1.5062650e+02 7.1274811e-01 6.5800834e-01 1.5115662e+02 1.7614614e+03
2546 6.2988001e-01 1.5158630e+02 7.1844220e-01 5.7138383e-01 1.5067688e+02 1.7621184e+03
2547 6.1435723e-01 1.5168398e+02 7.1505654e-01 6.2187457e-01 1.5048199e+02 1.7628481e+03
2548 6.0183340e-01 1.5224632e+02 7.2071463e-01 6.3550460e-01 1.5244112e+02 1.7635664e+03
2549 6.1164725e-01 1.5302122e+02 7.3456031e-01 6.0467827e-01 1.5200658e+02 1.7643115e+03
2550 5.8468664e-01 1.5213156e+02 7.1871108e-01 6.2500089e-01 1.4904041e+02 1.7650025e+03
2551 6.0845977e-01 1.5126535e+02 7.1076143e-01 6.5837449e-01 1.5229926e+02 1.7656849e+03
2552 6.3429558e-01 1.5233989e+02 7.0214999e-01 5.9001207e-01 1.5312837e+02 1.7663849e+03
2553 5.7355863e-01 1.5257843e+02 7.2131371e-01 5.7968450e-01 1.5015045e+02 1.7670658e+03
2554 5.6355006e-01 1.5179501e+02 7.2114873e-01 5.6951505e-01 1.4965514e+02 1.7677441e+03
2555 5.6069636e-01 1.5119679e+02 7.2368193e-01 5.7319129e-01 1.5091412e+02 1.7684208e+03
2556 5.7995492e-01 1.5106041e+02 7.2771758e-01 5.9037918e-01 1.5091513e+02 1.7690910e+03
2557 5.7196802e-01 1.5107980e+02 7.2089922e-01 5.9959567e-01 1.4746082e+02 1.7698007e+03
2558 6.2194866e-01 1.5027872e+02 7.1631593e-01 6.7131126e-01 1.4949385e+02 1.7704905e+03
2559 6.1395651e-01 1.5087471e+02 7.3917991e-01 5.7441109e-01 1.5044666e+02 1.7711657e+03
2560 6.2556875e-01 1.5092223e+02 7.0762300e-01 7.0056474e-01 1.5203778e+02 1.7718215e+03
2561 6.2397867e-01 1.5169829e+02 7.4150932e-01 6.3319278e-01 1.4961191e+02 1.7725122e+03
2562 6.1356604e-01 1.5199922e+02 7.1949297e-01 5.7121867e-01 1.5117680e+02 1.7731641e+03
2563 5.8198303e-01 1.5210408e+02 7.2586352e-01 6.4120412e-01 1.5215446e+02 1.7738144e+03
2564 5.8403480e-01 1.5226320e+02 7.1397346e-01 5.8387846e-01 1.5173965e+02 1.7745133e+03
2565 5.7110226e-01 1.5225758e+02 7.3223090e-01 5.6950140e-01 1.5017041e+02 1.7752012e+03
2566 5.6350654e-01 1.5236383e+02 7.1757752e-01 5.5241096e-01 1.5105785e+02 1.7759012e+03
2567 5.7940161e-01 1.5290337e+02 7.1398765e-01 6.0017538e-01 1.5180846e+02 1.7765857e+03
2568 5.6240857e-01 1.5319614e+02 7.1516502e-01 6.0772604e-01 1.5212642e+02 1.7772609e+03
2569 5.8150923e-01 1.5275281e+02 7.3776734e-01 5.6656325e-01 1.5115012e+02 1.7779411e+03
2570 5.6587380e-01 1.5227193e+02 7.3561215e-01 5.7082427e-01 1.5147636e+02 1.7786678e+03
2571 5.5878901e-01 1.5226012e+02 7.3040015e-01 6.1089033e-01 1.5101976e+02 1.7793863e+03
2572 5.7286412e-01 1.5236078e+02 7.2755510e-01 5.7747644e-01 1.5115285e+02 1.7800546e+03
2573 5.8229655e-01 1.5242827e+02 7.3417938e-01 6.1050242e-01 1.5285321e+02 1.7807291e+03
2574 5.6410408e-01 1.5274632e+02 7.0396566e-01 5.6177557e-01 1.5226247e+02 1.7813924e+03
2575 5.5580688e-01 1.5290184e+02 7.2663438e-01 5.5364323e-01 1.5135356e+02 1.7820701e+03
2576 5.5636978e-01 1.5278154e+02 7.2903097e-01 5.7355821e-01 1.5137442e+02 1.7827574e+03
2577 5.5036104e-01 1.5295718e+02 7.2836900e-01 5.4426593e-01 1.5273218e+02 1.7834035e+03
2578 5.5660570e-01 1.5312546e+02 7.2657073e-01 5.5221343e-01 1.5146445e+02 1.7841397e+03
2579 5.4494363e-01 1.5218433e+02 7.2083449e-01 5.5375546e-01 1.5094495e+02 1.7849118e+03
2580 5.4693484e-01 1.5228680e+02 7.3397750e-01 5.4607701e-01 1.5274210e+02 1.7856019e+03
2581 5.4182893e-01 1.5311499e+02 7.3591310e-01 5.4841214e-01 1.5344162e+02 1.7863032e+03
2582 5.5471593e-01 1.5363538e+02 7.3734838e-01 5.6604135e-01 1.5117389e+02 1.7869902e+03
2583 5.7694834e-01 1.5321176e+02 7.1691102e-01 6.3985616e-01 1.5371875e+02 1.7876593e+03
2584 6.0224921e-01 1.5401744e+02 7.2779828e-01 5.4826254e-01 1.5225812e+02 1.7883178e+03
2585 5.6894225e-01 1.5266782e+02 7.3119497e-01 5.7643670e-01 1.5012416e+02 1.7890172e+03
2586 5.4517847e-01 1.5199155e+02 7.3087615e-01 5.5681640e-01 1.5169930e+02 1.7897200e+03
2587 5.5737835e-01 1.5178632e+02 7.2406334e-01 6.4316016e-01 1.5107152e+02 1.7904010e+03
2588 6.2229073e-01 1.5120551e+02 7.3318481e-01 5.8527118e-01 1.4885835e+02 1.7910915e+03
2589 5.8943290e-01 1.5119426e+02 7.3624265e-01 6.0097337e-01 1.5191579e+02 1.7918015e+03
2590 5.7474345e-01 1.5266864e+02 7.2127825e-01 6.0986573e-01 1.5461133e+02 1.7925091e+03
2591 5.5900609e-01 1.5332689e+02 7.2453409e-01 6.0152906e-01 1.5068124e+02 1.7931734e+03
2592 5.7127976e-01 1.5198038e+02 7.3378527e-01 5.3877574e-01 1.5244872e+02 1.7938443e+03
2593 5.4124832e-01 1.5269467e+02 7.2566849e-01 5.7893342e-01 1.5175514e+02 1.7945396e+03
2594 5.4527587e-01 1.5166580e+02 7.1707612e-01 5.3553176e-01 1.4948978e+02 1.7952111e+03
2595 5.3918320e-01 1.5029979e+02 7.1713018e-01 5.3501433e-01 1.4829720e+02 1.7958623e+03
2596 5.2722216e-01 1.5066753e+02 7.2303790e-01 5.4692507e-01 1.4949312e+02 1.7965454e+03
2597 5.2775854e-01 1.5080110e+02 7.4077249e-01 5.4571611e-01 1.5005791e+02 1.7972272e+03
2598 5.4693067e-01 1.5051727e+02 7.3860335e-01 5.3277189e-01 1.5008418e+02 1.7979474e+03
2599 5.2515823e-01 1.5120984e+02 7.4590760e-01 5.6306440e-01 1.5054395e+02 1.7986371e+03
2600 5.3715777e-01 1.5152219e+02 7.3157173e-01 5.2155185e-01 1.4941768e+02 1.7992937e+03
2601 5.1491487e-01 1.5139923e+02 7.2551858e-01 5.3290892e-01 1.4996109e+02 1.7999583e+03
2602 5.2553344e-01 1.5116353e+02 7.1876800e-01 5.3682566e-01 1.5089680e+02 1.8006568e+03
2603 5.2577662e-01 1.5121120e+02 7.3098177e-01 5.4219282e-01 1.4993753e+02 1.8013328e+03
2604 5.2430475e-01 1.5100603e+02 7.3914063e-01 5.2768922e-01 1.5014023e+02 1.8019932e+03
2605 5.2033162e-01 1.5107805e+02 7.2879821e-01 5.3530163e-01 1.5136618e+02 1.8026730e+03
2606 5.3875983e-01 1.5146465e+02 7.2987121e-01 5.4794157e-01 1.5113783e+02 1.8033632e+03
2607 5.4054022e-01 1.5176570e+02 7.3528993e-01 5.6493312e-01 1.4861847e+02 1.8040322e+03
2608 5.4872209e-01 1.5095624e+02 7.3026347e-01 5.4904264e-01 1.5098289e+02 1.8047539e+03
2609 5.5535865e-01 1.5181816e+02 7.3271364e-01 5.3658295e-01 1.5100693e+02 1.8054724e+03
2610 5.3715628e-01 1.5205951e+02 7.1892649e-01 5.6469232e-01 1.4992006e+02 1.8061811e+03
2611 5.5650282e-01 1.5213539e+02 7.2609681e-01 5.6882787e-01 1.5287564e+02 1.8068767e+03
2612 5.2897590e-01 1.5267610e+02 7.2366393e-01 5.3603071e-01 1.5124751e+02 1.8075608e+03
2613 5.4025716e-01 1.5211885e+02 7.2558784e-01 6.1124575e-01 1.5018372e+02 1.8085026e+03
2614 5.5009383e-01 1.5178818e+02 7.3867071e-01 5.4820895e-01 1.5224817e+02 1.8094232e+03
2615 5.3783458e-01 1.5230219e+02 7.3637944e-01 5.3029817e-01 1.5211713e+02 1.8103657e+03
2616 5.1076239e-01 1.5193155e+02 7.4590701e-01 5.3469354e-01 1.5061253e+02 1.8110684e+03
2617 5.3266448e-01 1.5143327e+02 7.4262190e-01 5.5787188e-01 1.5171675e+02 1.8118428e+03
2618 5.3803653e-01 1.5216931e+02 7.2888726e-01 5.1745439e-01 1.5016266e+02 1.8125749e+03
2619 5.1190543e-01 1.5135199e+02 7.1968979e-01 5.3185600e-01 1.4995966e+02 1.8137133e+03
2620 5.1411569e-01 1.5110828e+02 7.1920305e-01 5.6257164e-01 1.4885217e+02 1.8145388e+03
2621 5.3335589e-01 1.5115245e+02 7.3900956e-01 5.3997403e-01 1.5138828e+02 1.8158908e+03
2622 5.2244210e-01 1.5180508e+02 7.2975945e-01 5.3234106e-01 1.5069522e+02 1.8168812e+03
2623 5.4541433e-01 1.5168748e+02 7.4453855e-01 5.5829084e-01 1.5258296e+02 1.8177358e+03
2624 5.2904487e-01 1.5209824e+02 7.3284453e-01 5.2488708e-01 1.5227675e+02 1.8190734e+03
2625 5.3839308e-01 1.5260725e+02 7.3407865e-01 5.7149267e-01 1.4948520e+02 1.8198422e+03
2626 5.2976972e-01 1.5110912e+02 7.1656418e-01 5.1762670e-01 1.5085722e+02 1.8206552e+03
2627 5.2414531e-01 1.5159674e+02 7.3689950e-01 5.2971530e-01 1.5097684e+02 1.8214646e+03
2628 5.0629485e-01 1.5149065e+02 7.1735460e-01 5.7332385e-01 1.4884026e+02 1.8223733e+03
2629 5.4379392e-01 1.5096367e+02 7.3621267e-01 5.2010286e-01 1.5053786e+02 1.8232866e+03
2630 5.2581066e-01 1.5139439e+02 7.2765940e-01 5.1405752e-01 1.5126115e+02 1.8240475e+03
2631 5.1270807e-01 1.5187262e+02 7.4387574e-01 5.4555231e-01 1.4993062e+02 1.8249385e+03
2632 5.6132281e-01 1.5135844e+02 7.4456054e-01 5.6274575e-01 1.5048349e+02 1.8256995e+03
2633 5.3120482e-01 1.5070683e+02 7.2129470e-01 5.3716534e-01 1.4859605e+02 1.8264046e+03
2634 5.5664802e-01 1.5021413e+02 7.3508406e-01 5.7325208e-01 1.4944052e+02 1.8270756e+03
2635 5.2241570e-01 1.5032742e+02 7.2474974e-01 5.2817714e-01 1.4846591e+02 1.8277698e+03
2636 5.0777811e-01 1.4942720e+02 7.2763944e-01 5.2751803e-01 1.4843254e+02 1.8284865e+03
2637 5.0895548e-01 1.4961156e+02 7.3419988e-01 5.3426737e-01 1.5006136e+02 1.8292054e+03
2638 5.3220600e-01 1.5001830e+02 7.4949616e-01 5.3126913e-01 1.4933028e+02 1.8298961e+03
2639 5.2482885e-01 1.5058647e+02 7.4206042e-01 5.7393324e-01 1.4850615e+02 1.8306121e+03
2640 5.4334015e-01 1.5004585e+02 7.3705679e-01 5.1842803e-01 1.5090257e+02 1.8314064e+03
2641 5.0379634e-01 1.5103043e+02 7.3620600e-01 5.1802766e-01 1.4869083e+02 1.8321151e+03
2642 5.0653833e-01 1.5038966e+02 7.0890212e-01 5.2963060e-01 1.4988676e+02 1.8328500e+03
2643 5.0260264e-01 1.5060013e+02 7.3889267e-01 5.0883901e-01 1.4923010e+02 1.8335266e+03
2644 4.9146432e-01 1.4993204e+02 7.2983545e-01 5.0625581e-01 1.4972511e+02 1.8342473e+03
2645 4.8919266e-01 1.5063409e+02 7.3615783e-01 5.1573700e-01 1.4931415e+02 1.8349795e+03
2646 4.9286270e-01 1.5035910e+02 7.4038488e-01 4.9887943e-01 1.5007671e+02 1.8357122e+03
2647 4.8779809e-01 1.5027174e+02 7.4355066e-01 4.9532136e-01 1.4930505e+02 1.8363664e+03
2648 4.9244958e-01 1.4999986e+02 7.1847665e-01 5.0300294e-01 1.4935406e+02 1.8370398e+03
2649 4.8686045e-01 1.4976395e+02 7.2645968e-01 5.1034504e-01 1.4825383e+02 1.8377130e+03
2650 4.9869964e-01 1.4983817e+02 7.3026896e-01 5.1580518e-01 1.4864754e+02 1.8384287e+03
2651 5.0305295e-01 1.5026387e+02 7.3718947e-01 5.0593114e-01 1.4846353e+02 1.8391053e+03
2652 4.9510232e-01 1.4989009e+02 7.2562671e-01 5.3206003e-01 1.4990521e+02 1.8398973e+03
2653 5.0571370e-01 1.4977950e+02 7.2820330e-01 4.9020690e-01 1.4839029e+02 1.8405947e+03
2654 4.8859543e-01 1.4917831e+02 7.3995912e-01 5.1863569e-01 1.4758850e+02 1.8413064e+03
2655 5.2494645e-01 1.4884213e+02 7.3101920e-01 5.5305558e-01 1.4852301e+02 1.8420345e+03
2656 4.9766448e-01 1.4938580e+02 7.4037164e-01 5.1855201e-01 1.4887230e+02 1.8427578e+03
2657 5.3310978e-01 1.4957968e+02 7.2821045e-01 5.5024791e-01 1.4956099e+02 1.8434694e+03
2658 5.0302047e-01 1.5018271e+02 7.3767668e-01 5.6298018e-01 1.4880258e+02 1.8441698e+03
2659 5.9090829e-01 1.5040186e+02 7.3274559e-01 5.6157625e-01 1.5073051e+02 1.8448929e+03
2660 5.3662694e-01 1.5096172e+02 7.4485719e-01 5.4333651e-01 1.4957208e+02 1.8455779e+03
2661 5.1511043e-01 1.5081750e+02 7.3870015e-01 5.0302315e-01 1.5137442e+02 1.8463038e+03
2662 4.9963790e-01 1.5115858e+02 7.4147278e-01 5.1490813e-01 1.4934242e+02 1.8469638e+03
2663 4.8443246e-01 1.5001270e+02 7.3164946e-01 4.8542559e-01 1.4865088e+02 1.8476698e+03
2664 4.7365701e-01 1.5025447e+02 7.2641939e-01 4.9356622e-01 1.4937950e+02 1.8485717e+03
2665 4.7229567e-01 1.4978992e+02 7.3074371e-01 4.8263893e-01 1.4942087e+02 1.8492721e+03
2666 4.7040421e-01 1.4983894e+02 7.4137956e-01 4.8296398e-01 1.4886087e+02 1.8500538e+03
2667 4.7109225e-01 1.4961772e+02 7.3355073e-01 4.8362473e-01 1.4911259e+02 1.8508765e+03
2668 4.7544155e-01 1.4946783e+02 7.3206955e-01 4.9990532e-01 1.4779372e+02 1.8517325e+03
2669 5.0408262e-01 1.4909778e+02 7.4839312e-01 5.3974032e-01 1.4999210e+02 1.8525557e+03
2670 5.0677168e-01 1.5027756e+02 7.2715586e-01 4.9902427e-01 1.4840326e+02 1.8532569e+03
2671 4.8376483e-01 1.4989137e+02 7.4408722e-01 5.1292121e-01 1.4932280e+02 1.8541376e+03
2672 4.9023122e-01 1.5011267e+02 7.4111307e-01 5.1605225e-01 1.4730597e+02 1.8548208e+03
2673 5.0287491e-01 1.4947452e+02 7.1676803e-01 5.5126238e-01 1.5019656e+02 1.8555132e+03
2674 5.2903992e-01 1.4967822e+02 7.3916596e-01 5.2255422e-01 1.4807082e+02 1.8562412e+03
2675 4.9817264e-01 1.4977625e+02 7.2680563e-01 4.9805808e-01 1.4881084e+02 1.8572036e+03
2676 4.7328460e-01 1.4971176e+02 7.3963404e-01 4.8754516e-01 1.4832457e+02 1.8579479e+03
2677 4.6944749e-01 1.4916376e+02 7.4384773e-01 4.7648343e-01 1.4908728e+02 1.8587500e+03
2678 4.6994546e-01 1.4925543e+02 7.3659629e-01 4.8777321e-01 1.4824768e+02 1.8594313e+03
2679 5.1353306e-01 1.4912352e+02 7.2951525e-01 5.7626694e-01 1.4890298e+02 1.8602168e+03
2680 5.5183637e-01 1.4911453e+02 7.3731887e-01 5.1178938e-01 1.4864215e+02 1.8609341e+03
2681 5.0051779e-01 1.4981235e+02 7.5482488e-01 4.8884594e-01 1.4933696e+02 1.8616222e+03
2682 5.1390171e-01 1.5071709e+02 7.3452359e-01 5.7615298e-01 1.5063741e+02 1.8623125e+03
2683 5.9437251e-01 1.5049579e+02 7.2764832e-01 5.9970480e-01 1.5156503e+02 1.8630075e+03
2684 5.3778875e-01 1.5059650e+02 7.1787804e-01 5.4742539e-01 1.4743472e+02 1.8636799e+03
2685 5.3899407e-01 1.4971680e+02 7.2785574e-01 5.1728541e-01 1.4779634e+02 1.8645106e+03
2686 5.1272470e-01 1.4859364e+02 7.5330496e-01 4.9427566e-01 1.4942384e+02 1.8652743e+03
2687 4.8982921e-01 1.4932057e+02 7.2750664e-01 5.3369790e-01 1.4924156e+02 1.8659584e+03
2688 4.9163428e-01 1.4905826e+02 7.4858505e-01 4.7730756e-01 1.4802512e+02 1.8666751e+03
2689 4.9066311e-01 1.4920683e+02 7.3107439e-01 4.9662301e-01 1.4830864e+02 1.8673579e+03
2690 4.7618228e-01 1.4935316e+02 7.3161209e-01 4.7691846e-01 1.4973480e+02 1.8680276e+03
2691 4.7587475e-01 1.5001328e+02 7.3787934e-01 4.8583111e-01 1.4733305e+02 1.8687360e+03
2692 4.7371301e-01 1.4910941e+02 7.3972654e-01 4.8718482e-01 1.5016217e+02 1.8694414e+03
2693 4.7391278e-01 1.4930202e+02 7.4560678e-01 4.8469472e-01 1.4740385e+02 1.8701580e+03
2694 4.7422522e-01 1.4860916e+02 7.4941665e-01 4.9036747e-01 1.4964238e+02 1.8708358e+03
2695 4.9225190e-01 1.4923070e+02 7.5519097e-01 4.9369240e-01 1.4770471e+02 1.8715254e+03
2696 4.7558272e-01 1.4829881e+02 7.3692352e-01 4.9664915e-01 1.4912634e+02 1.8722170e+03
2697 4.7661817e-01 1.4939209e+02 7.4494326e-01 5.0106430e-01 1.4657465e+02 1.8729030e+03
2698 5.0251251e-01 1.4856815e+02 7.3783404e-01 5.3963345e-01 1.4880609e+02 1.8735761e+03
2699 5.1162648e-01 1.4933768e+02 7.2510445e-01 4.7651225e-01 1.4693385e+02 1.8742563e+03
2700 4.6784058e-01 1.4867891e+02 7.3039746e-01 4.7919804e-01 1.4901495e+02 1.8749604e+03
2701 4.6190464e-01 1.4844731e+02 7.4135834e-01 4.8016620e-01 1.4610193e+02 1.8756188e+03
2702 4.7161812e-01 1.4784062e+02 7.4213028e-01 4.6081707e-01 1.4602013e+02 1.8763012e+03
2703 4.5955995e-01 1.4767044e+02 7.4980849e-01 5.1713759e-01 1.4650339e+02 1.8770082e+03
2704 5.4316974e-01 1.4745341e+02 7.8328872e-01 4.9788597e-01 1.4608107e+02 1.8777199e+03
2705 4.5817664e-01 1.4725705e+02 7.5585467e-01 4.9041396e-01 1.4861168e+02 1.8784195e+03
